user_node,cell_list,clo,heartRate_cozie,responseSpeed_cozie,comfort_cozie,noise_cozie,thermal_cozie,light_cozie,user_id,thermal_label
u_14,"['c_160', 'c_161', 'c_162', 'c_163', 'c_176', 'c_177', 'c_178', 'c_179', 'c_180', 'c_181', 'c_182', 'c_183', 'c_184', 'c_185', 'c_186', 'c_187', 'c_188', 'c_189', 'c_190', 'c_191', 'c_194', 'c_205', 'c_207', 'c_208', 'c_209', 'c_210', 'c_211', 'c_212', 'c_213', 'c_219', 'c_221', 'c_222', 'c_223', 'c_224', 'c_225', 'c_226', 'c_233', 'c_234', 'c_235', 'c_236', 'c_237', 'c_238', 'c_248', 'c_249', 'c_250', 'c_251']",11.0,94.0,15.271,10.0,11.0,11.0,9.0,cresh14,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
u_14,"['c_209', 'c_210', 'c_211', 'c_221', 'c_222', 'c_223', 'c_224', 'c_225', 'c_226', 'c_233', 'c_234', 'c_235', 'c_236', 'c_237', 'c_238', 'c_239', 'c_247', 'c_248', 'c_249', 'c_250', 'c_251', 'c_252', 'c_253', 'c_265', 'c_266', 'c_267', 'c_268', 'c_269', 'c_270', 'c_271', 'c_281', 'c_282', 'c_283', 'c_284', 'c_285', 'c_297', 'c_298', 'c_299']",11.0,94.0,7.786,10.0,11.0,9.0,9.0,cresh14,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
