user_node,cell_list,clo,heartRate_cozie,responseSpeed_cozie,comfort_cozie,noise_cozie,thermal_cozie,light_cozie,user_id,thermal_label
u_08,"['c_0', 'c_1', 'c_2', 'c_3', 'c_4', 'c_5', 'c_6', 'c_7', 'c_8', 'c_9', 'c_10', 'c_17', 'c_18', 'c_19', 'c_20', 'c_21', 'c_25', 'c_26', 'c_27', 'c_28', 'c_29', 'c_30', 'c_33', 'c_34', 'c_35', 'c_36', 'c_41', 'c_60', 'c_61', 'c_62', 'c_63', 'c_64', 'c_65', 'c_328', 'c_329', 'c_330', 'c_331', 'c_332', 'c_340', 'c_341', 'c_342', 'c_343', 'c_350', 'c_351', 'c_352', 'c_353', 'c_358', 'c_359', 'c_360', 'c_361', 'c_366', 'c_367', 'c_368', 'c_369', 'c_374', 'c_375', 'c_382']",9.0,86.0,8.047,10.0,11.0,10.0,10.0,cresh08,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
u_08,"['c_231', 'c_232', 'c_233', 'c_245', 'c_246', 'c_247', 'c_248', 'c_263', 'c_264', 'c_265', 'c_266', 'c_278', 'c_279', 'c_280', 'c_281', 'c_293', 'c_294', 'c_295', 'c_296', 'c_308', 'c_309', 'c_310', 'c_486', 'c_487', 'c_488', 'c_489', 'c_490', 'c_491', 'c_492', 'c_493', 'c_525']",9.0,83.0,4.43,10.0,10.0,10.0,10.0,cresh08,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
u_08,"['c_170', 'c_171', 'c_172', 'c_173', 'c_174', 'c_175', 'c_176', 'c_177', 'c_178', 'c_180', 'c_205', 'c_206', 'c_207', 'c_208', 'c_209', 'c_219', 'c_220', 'c_221', 'c_222', 'c_223', 'c_231', 'c_232', 'c_233', 'c_234', 'c_235', 'c_245', 'c_246', 'c_247', 'c_248', 'c_263', 'c_264', 'c_265', 'c_476', 'c_479', 'c_482', 'c_483', 'c_484', 'c_485', 'c_486', 'c_487', 'c_488', 'c_490', 'c_491']",9.0,85.0,5.348,10.0,11.0,10.0,10.0,cresh08,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
u_08,"['c_170', 'c_171', 'c_172', 'c_173', 'c_174', 'c_175', 'c_176', 'c_177', 'c_180', 'c_205', 'c_206', 'c_207', 'c_208', 'c_219', 'c_220', 'c_221', 'c_222', 'c_231', 'c_232', 'c_233', 'c_234', 'c_245', 'c_246', 'c_247', 'c_248', 'c_263', 'c_264', 'c_476', 'c_479', 'c_482', 'c_483', 'c_484', 'c_485', 'c_486', 'c_487', 'c_488', 'c_490', 'c_491']",9.0,82.0,3.652,10.0,10.0,10.0,10.0,cresh08,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
u_08,"['c_219', 'c_220', 'c_221', 'c_231', 'c_232', 'c_233', 'c_234', 'c_245', 'c_246', 'c_247', 'c_248', 'c_249', 'c_263', 'c_264', 'c_265', 'c_266', 'c_267', 'c_278', 'c_279', 'c_280', 'c_281', 'c_282', 'c_293', 'c_294', 'c_295', 'c_296', 'c_308', 'c_309', 'c_310', 'c_484', 'c_486', 'c_487', 'c_488', 'c_489', 'c_490', 'c_491', 'c_492', 'c_493']",9.0,76.0,4.46,10.0,11.0,11.0,10.0,cresh08,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
u_08,"['c_54', 'c_57', 'c_245', 'c_246', 'c_263', 'c_264', 'c_265', 'c_266', 'c_278', 'c_279', 'c_280', 'c_281', 'c_293', 'c_294', 'c_295', 'c_296', 'c_308', 'c_309', 'c_310', 'c_311', 'c_323', 'c_324', 'c_325', 'c_326', 'c_338', 'c_339', 'c_487', 'c_489', 'c_490', 'c_491', 'c_492', 'c_493', 'c_525', 'c_526', 'c_527', 'c_528']",9.0,79.0,3.824,10.0,11.0,10.0,10.0,cresh08,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
