user_node,cell_list,clo,heartRate_cozie,responseSpeed_cozie,comfort_cozie,noise_cozie,thermal_cozie,light_cozie,user_id,thermal_label
u_22,"['c_11', 'c_14', 'c_21', 'c_22', 'c_23', 'c_24', 'c_30', 'c_31', 'c_32', 'c_37', 'c_38', 'c_39', 'c_40', 'c_48', 'c_49', 'c_50', 'c_51', 'c_52', 'c_53', 'c_66', 'c_67', 'c_68', 'c_69', 'c_70', 'c_71', 'c_72', 'c_73', 'c_74', 'c_75', 'c_93', 'c_97', 'c_101', 'c_348', 'c_389', 'c_390', 'c_391', 'c_392', 'c_393', 'c_394', 'c_395', 'c_396', 'c_397', 'c_409', 'c_412', 'c_413', 'c_414', 'c_415', 'c_416', 'c_417', 'c_418', 'c_419', 'c_420', 'c_421', 'c_531', 'c_532', 'c_533', 'c_534', 'c_535', 'c_536', 'c_537', 'c_538', 'c_541', 'c_542', 'c_543']",10.0,88.0,6739.366,,11.0,11.0,10.0,cresh22,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
u_27,"['c_159', 'c_160', 'c_161', 'c_162', 'c_163', 'c_164', 'c_165', 'c_166', 'c_167', 'c_168', 'c_169', 'c_178', 'c_179', 'c_180', 'c_181', 'c_182', 'c_183', 'c_184', 'c_185', 'c_186', 'c_187', 'c_188', 'c_189', 'c_190', 'c_191', 'c_192', 'c_193', 'c_194', 'c_195', 'c_196', 'c_197', 'c_198', 'c_199', 'c_200', 'c_201', 'c_208', 'c_209', 'c_210', 'c_211', 'c_212', 'c_213', 'c_214', 'c_215', 'c_223', 'c_224', 'c_225', 'c_226', 'c_227', 'c_440', 'c_441', 'c_442', 'c_443', 'c_444', 'c_445', 'c_446', 'c_447', 'c_448', 'c_449', 'c_450']",10.0,107.0,6.376,10.0,10.0,10.0,11.0,cresh27,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
