user_node,cell_list,clo,heartRate_cozie,responseSpeed_cozie,comfort_cozie,noise_cozie,thermal_cozie,light_cozie,user_id,thermal_label
u_26,"['c_33', 'c_34', 'c_41', 'c_42', 'c_43', 'c_44', 'c_76', 'c_77', 'c_78', 'c_79', 'c_80', 'c_81', 'c_82', 'c_102', 'c_152', 'c_153', 'c_154', 'c_155', 'c_156', 'c_157', 'c_158', 'c_374', 'c_375', 'c_376', 'c_377', 'c_380', 'c_381', 'c_382', 'c_383', 'c_384', 'c_398', 'c_399', 'c_400', 'c_401', 'c_402', 'c_403', 'c_404', 'c_405', 'c_422', 'c_423', 'c_424', 'c_425', 'c_426', 'c_427', 'c_428', 'c_429', 'c_430', 'c_431', 'c_432', 'c_433', 'c_434', 'c_435', 'c_439', 'c_547', 'c_548', 'c_549', 'c_550', 'c_551', 'c_552', 'c_553', 'c_554', 'c_555', 'c_556', 'c_557', 'c_558', 'c_559', 'c_576', 'c_577', 'c_578', 'c_579', 'c_580', 'c_581', 'c_582', 'c_587', 'c_588', 'c_618', 'c_619', 'c_622']",10.0,86.0,5.922999999999999,10.0,11.0,10.0,11.0,cresh26,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
u_26,"['c_0', 'c_5', 'c_6', 'c_7', 'c_8', 'c_9', 'c_10', 'c_11', 'c_12', 'c_13', 'c_14', 'c_15', 'c_16', 'c_19', 'c_20', 'c_21', 'c_22', 'c_23', 'c_24', 'c_29', 'c_30', 'c_31', 'c_32', 'c_37', 'c_38', 'c_39', 'c_40', 'c_51', 'c_54', 'c_55', 'c_56', 'c_57', 'c_58', 'c_59', 'c_60', 'c_61', 'c_62', 'c_69', 'c_70', 'c_71', 'c_72', 'c_73', 'c_74', 'c_75', 'c_323', 'c_325', 'c_326', 'c_327', 'c_338', 'c_339', 'c_348', 'c_349', 'c_529', 'c_531', 'c_532', 'c_534', 'c_535']",10.0,93.0,1.998,10.0,10.0,10.0,10.0,cresh26,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
u_26,"['c_11', 'c_14', 'c_21', 'c_22', 'c_23', 'c_24', 'c_30', 'c_31', 'c_32', 'c_37', 'c_38', 'c_39', 'c_40', 'c_48', 'c_49', 'c_50', 'c_51', 'c_52', 'c_53', 'c_66', 'c_67', 'c_68', 'c_69', 'c_70', 'c_71', 'c_72', 'c_73', 'c_74', 'c_75', 'c_97', 'c_101', 'c_348', 'c_389', 'c_390', 'c_391', 'c_392', 'c_393', 'c_394', 'c_395', 'c_396', 'c_397', 'c_409', 'c_412', 'c_413', 'c_414', 'c_415', 'c_416', 'c_417', 'c_418', 'c_419', 'c_420', 'c_421', 'c_531', 'c_532', 'c_533', 'c_534', 'c_535', 'c_536', 'c_537', 'c_538', 'c_541', 'c_542', 'c_543']",10.0,70.0,2.83,10.0,10.0,10.0,10.0,cresh26,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
u_26,"['c_9', 'c_10', 'c_11', 'c_12', 'c_13', 'c_14', 'c_15', 'c_16', 'c_20', 'c_21', 'c_22', 'c_23', 'c_24', 'c_29', 'c_30', 'c_31', 'c_32', 'c_37', 'c_38', 'c_39', 'c_40', 'c_48', 'c_49', 'c_50', 'c_51', 'c_52', 'c_53', 'c_54', 'c_55', 'c_56', 'c_57', 'c_66', 'c_67', 'c_68', 'c_69', 'c_70', 'c_71', 'c_72', 'c_73', 'c_74', 'c_75', 'c_338', 'c_348', 'c_349', 'c_393', 'c_394', 'c_395', 'c_396', 'c_397', 'c_417', 'c_418', 'c_529', 'c_531', 'c_532', 'c_533', 'c_534', 'c_535', 'c_536', 'c_537', 'c_542', 'c_543']",10.0,70.0,2.648,10.0,10.0,10.0,10.0,cresh26,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
