user_node,cell_list,clo,heartRate_cozie,responseSpeed_cozie,comfort_cozie,noise_cozie,thermal_cozie,light_cozie,user_id,thermal_label
u_25,"['c_11', 'c_12', 'c_13', 'c_14', 'c_15', 'c_16', 'c_23', 'c_24', 'c_54', 'c_55', 'c_56', 'c_57', 'c_58', 'c_59', 'c_60', 'c_71', 'c_72', 'c_73', 'c_74', 'c_75', 'c_293', 'c_294', 'c_295', 'c_308', 'c_309', 'c_310', 'c_311', 'c_323', 'c_324', 'c_325', 'c_326', 'c_327', 'c_338', 'c_339', 'c_348', 'c_349', 'c_492', 'c_525', 'c_526', 'c_527', 'c_528', 'c_529', 'c_530', 'c_531', 'c_532', 'c_534', 'c_535']",9.0,95.0,4.877,9.0,10.0,11.0,9.0,cresh25,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
u_25,"['c_20', 'c_21', 'c_22', 'c_28', 'c_29', 'c_30', 'c_31', 'c_32', 'c_34', 'c_35', 'c_36', 'c_37', 'c_38', 'c_39', 'c_40', 'c_41', 'c_42', 'c_43', 'c_44', 'c_45', 'c_46', 'c_47', 'c_48', 'c_49', 'c_50', 'c_51', 'c_52', 'c_53', 'c_66', 'c_67', 'c_68', 'c_69', 'c_70', 'c_76', 'c_77', 'c_78', 'c_84', 'c_85', 'c_86', 'c_87', 'c_88', 'c_89', 'c_90', 'c_91', 'c_93', 'c_94', 'c_97', 'c_396', 'c_397', 'c_414', 'c_415', 'c_417', 'c_418', 'c_419', 'c_420', 'c_421', 'c_424', 'c_425', 'c_538', 'c_539', 'c_540', 'c_541', 'c_542', 'c_543', 'c_544', 'c_545', 'c_546', 'c_547', 'c_548', 'c_549', 'c_550', 'c_551', 'c_552']",9.0,112.0,87.265,,10.0,11.0,10.0,cresh25,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
