4877	10
7585	-0.45217043	-0.23686707	-0.1259534	-0.13222729	-0.3341847	-0.23278621	0.7105324	-0.5142155	-0.03435477	0.13852467
859	-0.66406757	-0.28651172	0.08347371	0.017256308	-0.32855642	0.0026325374	0.68985873	-0.47611943	0.11717023	0.052016
857	-0.18038906	-0.24079178	-0.5553615	-0.57311773	-0.30393097	-0.56521773	0.66024137	-0.59802526	-0.3446531	0.39097747
7586	-0.785987	0.35220465	-0.21233729	-0.76129323	-0.41162902	-0.34591568	0.00444274	-0.13168722	-0.21760611	0.5617842
856	-0.94375014	0.40247348	-0.71542597	-0.88410383	-0.4070339	-0.52072763	-0.032972418	0.018671693	0.09186786	0.4612115
7582	-0.81738746	0.27367702	-0.53379196	-0.7970987	-0.36006123	-0.47128862	-0.14873934	-0.16259526	0.024211781	0.7606804
858	-0.59143656	0.25000933	0.14108789	-0.56551373	-0.37384954	0.025586005	0.015060084	-0.63536036	-0.60648835	0.5780888
1134	-0.27066064	-0.15981407	0.45265383	-0.45140272	-0.20704389	-0.14796668	0.92187846	-0.93235445	0.8170826	0.032592792
1140	-0.69955504	0.40531063	-0.6700006	-0.07952619	-0.9461667	-0.49184614	0.19659385	-0.07901779	0.65426177	0.16337667
1125	-0.8705551	0.15320773	-0.34198928	0.14199647	-0.5668535	0.030576162	0.8708703	-0.9100054	-0.39520308	-0.8297875
5671	-0.6825506	-0.25871918	-0.2965363	-0.33370334	-0.31466326	0.06268199	-0.12036182	-0.58365786	-0.0819204	0.431126
7581	-0.9334764	-0.059924986	-0.41833612	-0.9280812	-0.32009384	-0.4795454	-0.33650604	-0.18410595	-0.032120094	0.7519316
5856	-0.5595437	0.2754693	0.025881749	-0.31961766	0.009979413	-0.10250812	0.17657849	-0.7359031	-0.15011145	0.6151444
5657	-0.3504017	-0.17010936	-0.11318833	-0.14411828	-0.47583318	0.36973074	0.19191024	-0.779175	-0.0789591	0.67320955
1127	-0.7074108	0.26505873	-0.8622589	-1.1669997	-0.10477856	-0.70958513	0.18742627	-0.1422097	-0.32335636	0.15737918
1130	0.20426309	-0.31340107	-0.43450913	-0.63131016	-1.0467767	-0.6289726	0.6787915	-0.74070394	0.0074418904	0.34244424
1157	-0.76934075	-1.2699862	-0.2601114	-0.483463	-0.6968711	0.4794215	0.68959713	-0.15981758	0.20074823	-0.11329637
5639	-0.4892878	-0.04529685	-0.30683833	-0.07311515	-0.54244334	0.34574592	0.20753796	-0.5349875	-0.21859054	0.621777
5679	-0.4323642	0.19328879	-0.27306822	0.19286373	-0.3179285	-0.059094276	0.17932515	-0.7861976	0.03271284	0.7574104
1143	-0.9798814	0.3142632	0.20444682	-0.37985757	0.4242418	0.13517277	0.50549155	-0.54402536	-0.69492304	0.42290816
1145	-0.42707977	0.04004052	0.6636841	-0.800056	-1.120683	-0.17004876	0.12353149	-0.48372525	-0.51412314	0.00063229486
5651	-0.4363199	0.12192854	-0.2553043	-0.29577133	-0.2595814	0.32581925	0.17668238	-0.759945	0.030286042	0.6190779
1142	-0.6149448	0.3784163	0.5455515	0.00059363875	-0.09521203	-0.6695111	0.17470926	-0.8633561	-0.4308822	0.6141766
1144	-0.24091671	0.2507181	-0.23826304	-0.57922286	-0.40807807	0.68235344	0.41422224	-0.7169845	-0.27260676	0.6796018
1128	-0.44767836	-0.86030626	-0.32132578	0.12036137	-0.93095535	-0.97537184	0.25373945	-0.69476724	-0.51236385	0.33721387
855	-0.83247614	-0.28989995	-0.013591876	-1.0212351	-0.27619633	-0.6268789	0.24030904	0.4994734	0.23138097	1.3622094
1161	-0.4569328	0.08190365	0.2694653	0.36872834	-0.8878582	-0.098186165	1.496542	0.026815858	-0.42603543	0.41116554
1165	-0.5800262	-1.0589031	0.32387346	-0.90982074	0.012931168	-0.06834316	0.8998464	-0.071282566	-0.46765777	0.5022967
5625	-0.8924223	0.02485383	0.10600286	-0.19613667	0.15452883	-0.35186127	0.044577837	-0.58926344	0.07495225	0.46238214
1136	-0.34736562	0.24010186	-0.52367985	-0.32339332	0.28315237	-1.0652059	1.0869396	-0.50225186	-0.14909123	0.64240134
5616	-0.43871424	0.0008094074	-0.17857677	-0.6206511	-0.26376042	0.045142636	0.17468873	-0.4092504	0.5975775	0.7486806
1146	-0.9224546	-0.5719619	0.678665	-0.03910587	-0.42250288	-1.0930661	0.5302121	-0.5473725	0.44142315	-0.29340145
1156	-0.8532876	-0.7069128	0.16379108	-0.5708802	-0.3776185	-0.41933408	0.4956091	0.6941052	0.15658522	1.0728933
1154	-0.78213865	0.0055905487	-0.1336876	-1.3382839	-0.17656143	-0.4859947	0.18040673	0.19486831	0.6086198	1.1376084
1139	-0.8379993	1.1645478	-0.58162767	-0.94762886	-0.3575957	-0.60476464	0.4951932	0.12521408	-0.13491786	0.4333902
1151	-0.5065489	-0.012798055	0.3443311	0.42575604	-0.8342371	-0.14938222	1.3418294	0.0151013695	-0.36732802	0.49970493
1153	-1.030499	0.0055950694	-0.43989673	-0.8048936	-0.594336	-0.27376446	0.426031	0.8262059	-0.040570665	1.0468674
5820	-0.9406845	-0.49072504	0.41861507	-0.011100069	0.31523213	-0.68531585	0.124424934	-0.55584335	0.25447074	0.62993634
1164	-0.38518623	-0.8245756	-0.013215105	-0.88524866	0.13992709	-0.1570287	0.89854115	-0.6953649	-0.94072527	0.4919485
1162	-0.86482793	0.14026746	-0.12676316	0.27151424	-0.7198728	0.021883607	1.1808043	-0.24961492	-0.79052895	-0.36687955
1141	-1.0308256	-0.24547811	-0.9196745	-0.08216582	-0.94541	0.20745508	0.4504937	0.589422	-0.1322533	0.33454323
1147	-1.2048628	-0.39018893	0.4337368	0.06862647	-0.21035947	-0.8592798	0.8876827	-0.09287175	-0.070418656	-0.3605288
1166	-0.78602266	-1.2789528	0.01079121	0.31369394	-0.6768488	-0.43787798	0.12185603	-0.7290159	-0.5923758	0.344449
1181	-0.5467589	0.19968958	-0.30226934	-0.60497123	-0.34687105	0.15887292	-0.03081796	-0.5540029	-0.3197333	0.87104833
1180	-0.6871623	0.044035364	-0.22704284	-0.46007073	-0.25387156	-0.042121183	-0.24044192	-0.6927333	-0.3032095	0.7812344
1126	0.17118125	-0.31536797	-0.99512756	-0.6680885	-0.79152656	-0.04054237	1.0418324	-0.42191705	0.071796276	0.5818895
1129	-0.04356584	-0.5174107	-1.1759382	-0.573068	-0.47807628	0.2119229	1.0062762	-0.47271702	0.005547918	0.6001534
1172	-1.0800647	0.19658884	-0.62798524	-0.6507666	-0.5833047	-0.590481	-0.39811173	-0.2540548	0.19282132	0.33427313
1167	-0.9088878	0.976797	-0.6174772	-0.55306685	-0.5442619	-0.7078892	0.21255583	0.02590813	0.14714076	0.57220656
1169	-0.9289752	0.25744766	-0.9452831	-0.9501635	-0.52953357	-0.6610161	-0.29238838	-0.06409767	-0.4287377	0.6694945
5756	-0.9337758	-0.5353425	-0.20289741	-0.44819826	0.57077307	-0.18773605	0.23527974	-0.6023773	0.7126443	0.29950404
1170	-0.70315117	0.45858684	-0.7757774	-0.51989174	-0.66011786	-0.7679735	-0.26690394	-0.29288378	0.26659295	0.8612705
1179	-0.5827729	0.1882895	-0.13038006	-0.27573025	-0.34905878	-0.25077313	-0.22708385	-0.77166396	-0.4100866	0.8795816
1168	-0.8369527	0.8847871	-0.78242034	-0.96738476	-0.38550904	-0.5674263	0.25557655	0.08196059	-0.39140353	0.5934596
1171	-1.286712	-0.019379867	-0.8591343	-0.9697268	-0.098315425	-0.6595938	-0.4111157	-0.18283847	-0.22411776	0.29992637
1178	-0.9202817	-0.083190955	-0.12207755	-1.0284259	-0.25591776	-0.44999525	0.26234964	0.46548542	0.26304907	1.3990489
1173	-0.8387456	0.1933023	-0.6384065	-1.529016	0.02418302	-0.46498784	-0.17938887	-0.3793869	0.46670675	0.5676623
1132	-0.39114717	0.2629669	0.031861305	-0.77320683	-0.33292598	0.34661105	1.6346498	-0.16367805	0.46867988	-0.21929847
1131	-0.4347499	-0.52322644	-0.07624021	-1.3689256	-0.19127798	-0.5069638	0.78917587	-0.10614525	-0.5314369	0.09073529
1135	-0.557508	-0.4146879	0.70660836	-0.33255944	-0.36183703	-0.80688274	0.6211367	-0.6908054	0.7160409	-0.07366275
1174	-0.9814448	0.412861	-0.43792036	-1.0112089	-0.47313917	-0.44693047	-0.073626906	-0.13986497	0.50997907	0.20457461
1163	-0.3626073	-0.8213493	-0.43542847	-0.5366998	-0.018142426	-0.5164178	0.30351278	-1.4598571	-0.57852995	0.18255179
1138	0.22793972	0.10744764	-0.27669337	-0.584248	-0.60978204	-0.8282292	1.0521256	-0.64256096	0.03699784	0.6092093
1176	-0.72873145	-0.24460123	0.050660335	-1.2192016	-0.35494384	-0.7141949	0.07605697	0.25606573	0.36586908	1.4596101
1175	-0.73090446	-0.23453689	0.029660657	-1.1645175	-0.331356	-0.7107569	0.12316734	0.27922368	0.3143893	1.4763453
1177	-0.68691826	-0.24762051	-0.005334735	-1.1246912	-0.32094398	-0.6940619	0.092408836	0.26369035	0.281825	1.4699714
1150	-0.08291401	-0.33748716	0.5234991	0.28288126	-1.1892239	-0.23739713	1.2026801	-0.28244495	0.21482867	0.6639829
1160	-0.8945072	-0.24099599	-0.4541936	-0.10636401	-0.582522	0.061129823	0.47758928	-1.1217729	0.017983533	-0.9881176
1133	-0.39633584	0.23984466	0.11997104	-0.7850663	-0.31363797	0.25012335	1.5658131	-0.2996245	0.60218745	-0.32445443
1323	-0.53999436	-1.040958	0.37348434	-1.0216737	0.061353914	0.0021087623	1.0082536	-0.2513465	-0.55402863	0.44428965
1155	-0.7209271	-0.38640428	0.09293249	-1.087761	-0.30163032	-0.73300976	0.19396807	0.42897078	0.18899775	1.403875
1317	-1.0304391	-0.1941502	-0.97231394	-0.10470959	-0.8515009	0.1849172	0.45684606	0.5321936	-0.11090222	0.3177692
1186	-0.56880647	-0.026672887	-0.26455462	-0.39071506	-0.49971068	-0.03892855	-0.36042714	-0.77455705	-0.44337866	0.93919325
1318	-0.6561568	0.5224173	-0.6240852	0.031585664	-0.9063345	-0.7715706	0.23814845	-0.13320458	0.7277105	0.2538448
1121	-0.71442527	-0.13757037	0.0031029435	-0.85804653	-0.62177294	-0.13735723	-0.4626044	-0.5948231	-0.6781451	0.7818794
1207	-0.8431904	-0.25094718	0.043344017	-0.9527705	-0.3198777	-0.63891125	0.09359732	0.3343179	0.126228	1.5478607
1123	-0.86148196	0.11202496	-0.6017767	-1.4932389	-0.032338448	-0.46798542	-0.21052358	-0.35752553	0.58260816	0.60146445
1119	-0.9289633	0.29172924	-0.9090649	-0.90141714	-0.62106395	-0.6443328	-0.306127	-0.06815507	-0.37714064	0.78531647
1124	-0.85186005	-0.34390324	0.06290034	-0.9235361	-0.3238047	-0.7670609	0.002530315	0.28835806	0.2213535	1.4118425
1192	-0.3230324	0.12083265	-0.24421446	-0.40022475	-0.22781374	0.7709959	0.53722924	-0.77121115	-0.16693449	0.6037019
1190	-0.21279049	0.012834375	-0.29421428	-0.28509787	-0.53300625	0.70062846	0.40277222	-0.76200134	-0.12903102	0.72973514
1306	-1.6052473	-0.13727306	-0.89107966	-0.7624633	-0.08343811	-0.6432321	-0.49156985	-0.13798754	-0.17386878	0.22735389
1211	-0.84593004	0.20314802	-0.47833735	-1.5057843	-0.014145811	-0.3762589	-0.040170357	-0.2458085	0.6820441	0.6274848
